bullwaves_user,bullwaves_id,from_affiliate_id,to_affiliate_id,comment,created_on,created_by,admin_only,affiliateid
,,2287,35060,User moonance-463 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:56:58 PM,Partners,Yes,35060
,,2287,35060,User moonance-170 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:54:39 PM,Partners,Yes,35060
,,2287,35060,User moonance-537 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:51:05 PM,Partners,Yes,35060
,,2287,35060,User moonance-133 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:50:30 PM,Partners,Yes,35060
,,2287,35060,User moonance-558 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:49:36 PM,Partners,Yes,35060
,,2287,35060,User moonance-559 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:48:03 PM,Partners,Yes,35060
,,2287,35060,User moonance-106 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:47:09 PM,Partners,Yes,35060
,,2287,35060,User moonance-573 was moved from affiliate 2287 to  affiliate 35060,6/12/2023 2:43:55 PM,Partners,Yes,35060
,,2287,35060,User moonance-96 was moved from affiliate 2287 to  affiliate 35060,5/26/2023 2:07:30 PM,Partners,Yes,35060
,,2287,35060,User moonance-131 was moved from affiliate 2287 to  affiliate 35060,5/26/2023 7:33:44 AM,Partners,Yes,35060
,,2287,35056,User moonance-455 was moved from affiliate 2287 to  affiliate 35056,5/23/2023 4:26:57 PM,Partners,Yes,35056
bullwaves-829640,829640,2287,35637,"User bullwaves-829640 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 3:28:20 PM,Partners,Yes,35637
bullwaves-828370,828370,2287,35637,"User bullwaves-828370 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 3:27:00 PM,Partners,Yes,35637
bullwaves-809319,809319,35272,35180,"User bullwaves-809319 was moved from affiliate 35272 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 2:11:09 PM,SONJA,Yes,35180
bullwaves-293315,293315,35290,35180,"User bullwaves-293315 was moved from affiliate 35290 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 2:10:28 PM,SONJA,Yes,35180
bullwaves-863884,863884,35270,35335,"User bullwaves-863884 was moved from affiliate 35270 to  affiliate 35335  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 1:33:24 PM,SONJA,Yes,35335
bullwaves-787480,787480,35180,35607,"User bullwaves-787480 was moved from affiliate 35180 to  affiliate 35607  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 1:31:52 PM,SONJA,Yes,35607
bullwaves-759211,759211,35477,35198,"User bullwaves-759211 was moved from affiliate 35477 to  affiliate 35198  With settings : Move media report stats , Move pre calculated commissions",1/13/2026 12:21:23 PM,Partners,Yes,35198
bullwaves-786705,786705,35477,35231,"User bullwaves-786705 was moved from affiliate 35477 to  affiliate 35231  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/13/2026 11:18:27 AM,Partners,Yes,35231
bullwaves-578689,578689,35427,2287,"User bullwaves-578689 was moved from affiliate 35427 to  affiliate 2287  With settings : Move media report stats , Move pre calculated commissions",1/20/2026 1:24:23 PM,Partners,Yes,2287
bullwaves-817199,817199,2287,35637,"User bullwaves-817199 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/20/2026 1:20:13 PM,Partners,Yes,2287
bullwaves-338646,338646,2287,35637,"User bullwaves-338646 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/20/2026 1:20:01 PM,Partners,Yes,2287
bullwaves-193045,193045,2287,35637,"User bullwaves-193045 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/20/2026 10:27:34 AM,Partners,Yes,2287
bullwaves-880183,880183,2287,35197,"User bullwaves-880183 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/20/2026 10:13:43 AM,paolov,Yes,2287
bullwaves-830889,830889,2287,35637,"User bullwaves-830889 was moved from affiliate 2287 to  affiliate 35637  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/20/2026 9:36:57 AM,Partners,Yes,2287
bullwaves-858882,858882,2287,35180,"User bullwaves-858882 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions",1/19/2026 2:47:04 PM,nevena,Yes,2287
bullwaves-838941,838941,2287,35475,"User bullwaves-838941 was moved from affiliate 2287 to  affiliate 35475  With settings : Move media report stats , Move pre calculated commissions",1/19/2026 2:43:27 PM,nevena,Yes,2287
bullwaves-861575,861575,2287,35597,"User bullwaves-861575 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 10:20:50 AM,Partners,Yes,2287
bullwaves-856183,856183,2287,35597,"User bullwaves-856183 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 10:19:02 AM,Partners,Yes,2287
bullwaves-855901,855901,2287,35597,"User bullwaves-855901 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 10:17:08 AM,Partners,Yes,2287
bullwaves-703364,703364,2287,35180,"User bullwaves-703364 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 8:45:51 AM,Partners,Yes,2287
bullwaves-875231,875231,2287,35270,"User bullwaves-875231 was moved from affiliate 2287 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 8:17:58 AM,Partners,Yes,2287
bullwaves-534956,534956,2287,35180,"User bullwaves-534956 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/16/2026 1:25:15 PM,Partners,Yes,2287
bullwaves-856071,856071,2287,35597,"User bullwaves-856071 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 4:58:10 PM,Partners,Yes,2287
bullwaves-873514,873514,2287,35198,"User bullwaves-873514 was moved from affiliate 2287 to  affiliate 35198  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 12:59:10 PM,SONJA,Yes,2287
bullwaves-826188,826188,2287,35529,"User bullwaves-826188 was moved from affiliate 2287 to  affiliate 35529  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 11:48:58 AM,SONJA,Yes,2287
bullwaves-860177,860177,2287,35270,"User bullwaves-860177 was moved from affiliate 2287 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 11:02:33 AM,Partners,Yes,2287
bullwaves-737829,737829,2287,35597,"User bullwaves-737829 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 9:02:58 AM,SONJA,Yes,2287
bullwaves-870565,870565,2287,35272,"User bullwaves-870565 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 7:01:12 AM,SONJA,Yes,2287
bullwaves-844381,844381,2287,35597,"User bullwaves-844381 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 7:00:17 AM,SONJA,Yes,2287
bullwaves-871227,871227,2287,35597,"User bullwaves-871227 was moved from affiliate 2287 to  affiliate 35597  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 6:59:55 AM,SONJA,Yes,2287
bullwaves-735615,735615,2287,35660,"User bullwaves-735615 was moved from affiliate 2287 to  affiliate 35660  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/12/2026 10:54:46 AM,Partners,Yes,2287
bullwaves-739045,739045,2287,35475,"User bullwaves-739045 was moved from affiliate 2287 to  affiliate 35475  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/12/2026 10:02:34 AM,SONJA,Yes,2287
bullwaves-861946,861946,35461,35180,"User bullwaves-861946 was moved from affiliate 35461 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions",1/19/2026 3:06:34 PM,ivana,Yes,35180
bullwaves-865885,865885,35272,35180,"User bullwaves-865885 was moved from affiliate 35272 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/15/2026 4:56:24 PM,Partners,Yes,35180
bullwaves-609917,609917,35198,35270,"User bullwaves-609917 was moved from affiliate 35198 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 10:32:02 AM,Partners,Yes,35198
bullwaves-323050,323050,35198,35475,"User bullwaves-323050 was moved from affiliate 35198 to  affiliate 35475  With settings : Move media report stats , Move pre calculated commissions",1/12/2026 1:16:08 PM,ivana,Yes,35198
bullwaves-861395,861395,35224,35427,"User bullwaves-861395 was moved from affiliate 35224 to  affiliate 35427  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 8:24:02 AM,Partners,Yes,35224
bullwaves-707674,707674,35247,35427,"User bullwaves-707674 was moved from affiliate 35247 to  affiliate 35427  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/12/2026 12:49:53 PM,Partners,Yes,35247
bullwaves-279949,279949,35256,35263,"User bullwaves-279949 was moved from affiliate 35256 to  affiliate 35263  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 6:48:53 PM,Partners,Yes,35256
bullwaves-442233,442233,35256,35392,"User bullwaves-442233 was moved from affiliate 35256 to  affiliate 35392  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/12/2026 1:38:12 PM,Partners,Yes,35256
bullwaves-825938,825938,35431,35270,"User bullwaves-825938 was moved from affiliate 35431 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/19/2026 8:18:56 AM,Partners,Yes,35270
bullwaves-434239,434239,35272,35273,"User bullwaves-434239 was moved from affiliate 35272 to  affiliate 35273  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/16/2026 11:11:47 AM,Partners,Yes,35272
bullwaves-300161,300161,35272,35427,"User bullwaves-300161 was moved from affiliate 35272 to  affiliate 35427  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",1/12/2026 12:55:42 PM,Partners,Yes,35272
,,,,A commission amount of 800 was removed; Commission ID: 104188; User Reference: 768135; by admin: Partners,1/12/2026 12:32:56 PM,Partners,Yes,35637
